url_length,hostname_length,path_length,query_length,dot_count,hyphen_count,underscore_count,slash_count,question_mark_count,equal_count,at_count,digit_count,special_character_count,https,contains_ip,subdomain_count,suspicious_word_count,has_login,has_verify,has_account,has_password,has_payment,has_otp,has_kyc,label
30,16,6,0,1,1,0,3,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0
27,13,6,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
40,15,7,9,1,0,0,3,1,1,0,3,7,1,0,0,0,0,0,0,0,0,0,0,0
32,9,5,9,1,0,0,3,1,1,0,6,7,1,0,0,0,0,0,0,0,0,0,0,0
26,14,4,0,2,0,0,3,0,0,0,0,6,1,0,1,0,0,0,0,0,0,0,0,1
20,12,0,0,1,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
51,27,1,14,1,2,0,3,1,1,0,2,9,1,0,0,0,0,0,0,0,0,0,0,1
44,19,7,9,1,0,0,3,1,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0
43,18,7,9,1,0,0,3,1,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0
51,42,1,0,2,4,0,3,0,0,0,3,10,1,0,1,0,0,0,0,0,0,0,0,1
23,9,6,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
24,16,0,0,1,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
54,16,30,0,2,1,0,4,0,0,0,2,9,1,0,1,0,0,0,0,0,0,0,0,1
45,36,1,0,2,1,0,3,0,0,0,0,7,1,0,1,0,0,0,0,0,0,0,0,1
34,9,7,9,1,0,0,3,1,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0
25,12,5,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
25,17,0,0,1,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
26,17,1,0,1,1,0,3,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,1
51,33,10,0,3,1,0,3,0,0,0,0,8,1,0,1,0,0,0,0,0,0,0,0,1
41,22,11,0,2,1,0,4,0,0,0,0,8,1,0,1,0,0,0,0,0,0,0,0,1
35,12,5,9,1,1,0,3,1,1,0,6,8,1,0,0,0,0,0,0,0,0,0,0,0
35,27,0,0,1,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
31,8,5,9,1,0,0,3,1,1,0,6,7,1,0,0,0,0,0,0,0,0,0,0,0
41,28,6,0,2,2,0,3,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,1
51,42,1,0,2,4,0,3,0,0,0,3,10,1,0,1,0,0,0,0,0,0,0,0,1
27,18,1,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1
36,13,5,9,1,0,0,3,1,1,0,6,7,1,0,0,0,0,0,0,0,0,0,0,0
24,16,0,0,1,0,0,2,0,0,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0
25,17,0,0,1,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
50,42,1,0,2,4,0,3,0,0,0,7,10,0,0,1,0,0,0,0,0,0,0,0,1
44,36,1,0,2,4,0,3,0,0,0,8,10,0,0,1,0,0,0,0,0,0,0,0,1
31,8,5,9,1,0,0,3,1,1,0,6,7,1,0,0,0,0,0,0,0,0,0,0,0
40,31,1,0,2,2,0,3,0,0,0,6,8,1,0,1,0,0,0,0,0,0,0,0,1
75,54,13,0,5,2,0,3,0,0,0,5,11,1,0,3,0,0,0,0,0,0,0,0,1
39,16,5,9,1,0,0,3,1,1,0,6,7,1,0,0,0,0,0,0,0,0,0,0,0
27,14,5,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
39,14,7,9,1,0,0,3,1,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0
39,14,7,9,1,0,0,3,1,1,0,1,7,1,0,0,0,0,0,0,0,0,0,0,0
47,13,8,0,2,0,0,4,0,0,1,0,9,1,0,0,0,0,0,0,0,0,0,0,1
43,34,1,0,2,4,0,3,0,0,0,11,10,1,0,1,0,0,0,0,0,0,0,0,1
27,18,1,0,2,0,0,3,0,0,0,6,6,1,0,1,0,0,0,0,0,0,0,0,1
19,12,0,0,1,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1
27,13,6,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
23,9,6,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
47,23,16,0,2,0,0,3,0,0,0,4,6,1,0,1,0,0,0,0,0,0,0,0,1
39,16,5,9,1,0,0,3,1,1,0,6,7,1,0,0,0,0,0,0,0,0,0,0,0
25,11,6,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
53,30,11,3,2,1,0,3,1,1,0,5,9,1,0,1,0,0,0,0,0,0,0,0,1
34,25,1,0,2,0,0,3,0,0,0,0,6,1,0,1,0,0,0,0,0,0,0,0,1
108,40,60,0,2,7,0,5,0,0,0,23,16,1,0,1,0,0,0,0,0,0,0,0,1
29,6,5,9,1,0,0,3,1,1,0,7,7,1,0,0,0,0,0,0,0,0,0,0,0
40,31,1,0,2,2,0,3,0,0,0,0,8,1,0,1,0,0,0,0,0,0,0,0,1
44,21,5,9,1,0,0,3,1,1,0,6,7,1,0,0,0,0,0,0,0,0,0,0,0
48,30,10,0,3,1,0,3,0,0,0,2,8,1,0,1,0,0,0,0,0,0,0,0,1
37,12,7,9,1,0,0,3,1,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0
34,25,1,0,2,0,0,3,0,0,0,0,6,1,0,1,0,0,0,0,0,0,0,0,1
46,14,7,16,2,0,0,3,1,2,0,1,10,1,0,1,0,0,0,0,0,0,0,0,0
32,10,5,8,1,0,0,3,1,1,0,5,7,1,0,0,0,0,0,0,0,0,0,0,0
51,42,1,0,2,4,0,3,0,0,0,2,10,1,0,1,0,0,0,0,0,0,0,0,1
37,12,7,9,1,0,0,3,1,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0
102,53,41,0,3,8,0,3,0,0,0,41,15,1,0,1,1,0,0,0,0,0,0,1,1
45,10,9,17,1,0,1,3,1,1,0,4,8,1,0,0,0,0,0,0,0,0,0,0,1
23,15,0,0,2,1,0,2,0,0,0,2,6,1,0,1,0,0,0,0,0,0,0,0,0
47,15,7,16,2,0,0,3,1,2,0,1,10,1,0,1,0,0,0,0,0,0,0,0,0
26,10,8,0,1,0,0,3,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,1
37,29,0,0,2,0,0,2,0,0,0,9,5,1,0,1,0,0,0,0,0,0,0,0,1
19,12,0,0,1,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1
45,37,1,0,2,4,0,3,0,0,0,9,10,0,0,1,0,0,0,0,0,0,0,0,1
20,7,5,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
43,30,5,0,2,1,0,3,0,0,0,0,7,1,0,1,0,0,0,0,0,0,0,0,1
41,13,20,0,2,0,0,5,0,0,0,2,8,1,0,1,0,0,0,0,0,0,0,0,1
18,5,5,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
16,8,0,0,1,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
17,9,0,0,1,0,0,2,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0
40,17,5,9,1,0,0,3,1,1,0,6,7,1,0,0,0,0,0,0,0,0,0,0,0
25,18,0,0,2,0,0,2,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,1
29,20,1,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1
33,20,5,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
28,14,6,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
55,14,13,19,3,0,0,3,1,1,0,5,9,1,0,1,0,0,0,0,0,0,0,0,1
27,20,0,0,2,0,0,2,0,0,0,7,5,0,0,1,0,0,0,0,0,0,0,0,1
45,31,6,0,2,2,0,3,0,0,0,0,8,1,0,1,0,0,0,0,0,0,0,0,1
15,7,0,0,1,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
22,9,5,0,1,0,0,3,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0
31,6,7,9,1,0,0,3,1,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0
32,9,5,9,1,0,0,3,1,1,0,6,7,1,0,0,0,0,0,0,0,0,0,0,0
20,6,6,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
99,40,10,41,3,1,0,3,1,3,0,9,16,0,0,1,0,0,0,0,0,0,0,0,1
20,7,5,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
38,15,5,9,1,0,0,3,1,1,0,6,7,1,0,0,0,0,0,0,0,0,0,0,0
46,32,6,0,2,2,0,3,0,0,0,0,8,1,0,1,0,0,0,0,0,0,0,0,1
46,14,7,16,1,0,0,3,1,2,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0
38,15,5,9,1,0,0,3,1,1,0,6,7,1,0,0,0,0,0,0,0,0,0,0,0
20,12,0,0,1,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
49,17,7,16,1,0,0,3,1,2,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0
24,10,6,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
42,17,7,9,1,0,0,3,1,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0
43,11,7,16,1,0,0,3,1,2,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0
22,14,0,0,1,0,0,2,0,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0
28,21,0,0,2,1,0,2,0,0,0,6,6,0,0,1,0,0,0,0,0,0,0,0,1
23,10,5,0,1,0,0,3,0,0,0,3,5,1,0,0,0,0,0,0,0,0,0,0,0
29,21,1,0,2,0,0,3,0,0,0,7,6,0,0,1,0,0,0,0,0,0,0,0,1
32,23,1,0,2,0,0,3,0,0,0,5,6,1,0,1,0,0,0,0,0,0,0,0,1
45,20,7,9,1,0,0,3,1,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0
45,13,7,16,1,0,0,3,1,2,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0
23,10,5,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
80,7,2,62,4,0,0,6,2,1,0,0,15,1,0,1,1,0,0,0,0,0,0,0,1
34,20,6,0,2,1,0,3,0,0,0,0,7,1,0,1,0,0,0,0,0,0,0,0,1
25,11,6,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
38,18,12,0,2,0,0,3,0,0,0,3,6,1,0,0,0,0,0,0,0,0,0,0,1
37,12,7,9,1,0,0,3,1,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0
38,15,5,9,1,0,0,3,1,1,0,6,7,1,0,0,0,0,0,0,0,0,0,0,0
30,7,5,9,1,0,0,3,1,1,0,6,7,1,0,0,0,0,0,0,0,0,0,0,0
47,21,18,0,2,2,0,4,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,1
231,23,8,191,2,0,0,3,1,6,0,27,14,1,0,1,0,0,0,0,0,0,0,0,1
59,40,11,0,4,2,0,3,0,0,0,13,10,1,0,2,0,0,0,0,0,0,0,0,1
47,15,7,16,1,0,0,3,1,2,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0
34,9,7,9,1,0,0,3,1,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0
35,10,7,9,1,0,0,3,1,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0
29,16,5,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1
41,32,1,0,2,1,0,3,0,0,0,4,7,1,0,1,0,0,0,0,0,0,0,0,1
43,29,6,0,2,2,0,3,0,0,0,0,8,1,0,1,1,1,0,0,0,0,0,0,1
25,12,5,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
44,37,0,0,2,1,0,2,0,0,0,7,6,0,0,1,0,0,0,0,0,0,0,0,1
23,9,6,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
39,31,0,0,2,1,0,2,0,0,0,5,6,1,0,1,0,0,0,0,0,0,0,0,1
34,12,5,8,1,0,0,3,1,1,0,5,7,1,0,0,0,0,0,0,0,0,0,0,0
37,14,5,9,1,0,0,3,1,1,0,6,7,1,0,0,0,0,0,0,0,0,0,0,0
38,18,12,0,3,0,0,3,0,0,0,7,7,1,0,1,0,0,0,0,0,0,0,0,1
28,15,5,0,2,0,0,3,0,0,0,0,6,1,0,1,0,0,0,0,0,0,0,0,0
47,38,1,0,2,4,0,3,0,0,0,5,10,1,0,1,0,0,0,0,0,0,0,0,1
33,21,5,0,2,0,0,4,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,1
21,12,1,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1
74,43,23,0,3,2,0,6,0,0,0,14,12,1,0,1,0,0,0,0,0,0,0,0,1
47,33,6,0,2,2,0,3,0,0,0,0,8,1,0,1,0,0,0,0,0,0,0,0,1
26,12,6,0,2,0,0,3,0,0,0,0,6,1,0,1,0,0,0,0,0,0,0,0,0
28,20,0,0,1,1,0,2,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
84,15,61,0,2,0,1,6,0,0,0,9,10,1,0,1,0,0,0,0,0,0,0,0,1
37,12,7,9,1,0,0,3,1,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0
46,21,7,9,1,0,0,3,1,1,0,0,7,1,0,0,1,0,0,0,0,0,0,0,0
37,12,7,9,1,0,0,3,1,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0
88,79,1,0,3,0,0,3,0,0,0,16,7,1,0,2,0,0,0,0,0,0,0,0,1
24,10,6,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
54,10,36,0,5,0,2,5,0,0,0,3,13,1,0,1,0,0,0,0,0,0,0,0,1
194,39,25,121,8,4,5,5,1,1,0,41,25,1,0,1,2,0,0,0,0,1,0,0,1
209,46,26,128,6,4,5,5,1,2,0,31,25,1,0,1,1,0,0,0,0,0,0,0,1
48,39,1,0,2,4,0,3,0,0,0,3,10,1,0,1,0,0,0,0,0,0,0,0,1
46,38,0,0,2,0,0,2,0,0,0,13,5,1,0,1,0,0,0,0,0,0,0,0,1
38,29,1,0,2,2,0,3,0,0,0,6,8,1,0,1,0,0,0,0,0,0,0,0,1
34,9,7,9,1,0,0,3,1,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0
36,13,5,9,1,0,0,3,1,1,0,6,7,1,0,0,0,0,0,0,0,0,0,0,0
39,16,5,9,1,0,0,3,1,1,0,6,7,1,0,0,0,0,0,0,0,0,0,0,0
39,30,1,0,2,1,0,3,0,0,0,0,7,1,0,1,0,0,0,0,0,0,0,0,1
29,16,5,0,1,0,0,3,0,0,0,0,5,1,0,0,1,0,0,0,0,0,1,0,0
43,12,23,0,1,0,0,5,0,0,0,5,7,1,0,0,0,0,0,0,0,0,0,0,1
40,26,6,0,2,2,0,3,0,0,0,1,8,1,0,1,0,0,0,0,0,0,0,0,1
21,8,5,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
37,12,7,9,1,0,0,3,1,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0
45,13,7,16,1,0,0,3,1,2,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0
24,11,5,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
33,10,5,9,2,0,0,3,1,1,0,6,8,1,0,1,0,0,0,0,0,0,0,0,0
46,37,1,0,2,2,0,3,0,0,0,4,8,1,0,1,0,0,0,0,0,0,0,0,1
33,21,4,0,2,1,0,3,0,0,0,0,7,1,0,1,0,0,0,0,0,0,0,0,1
36,13,5,9,1,0,0,3,1,1,0,6,7,1,0,0,0,0,0,0,0,0,0,0,0
42,24,10,0,2,1,0,4,0,0,0,0,8,1,0,1,0,0,0,0,0,0,0,0,1
46,14,24,0,1,0,0,5,0,0,0,6,7,1,0,0,0,0,0,0,0,0,0,0,1
18,10,0,0,2,0,0,2,0,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0
31,8,5,9,1,0,0,3,1,1,0,6,7,1,0,0,0,0,0,0,0,0,0,0,0
55,26,21,0,3,3,0,5,0,0,0,8,12,1,0,1,1,1,0,0,0,0,0,0,1
41,9,7,16,1,0,0,3,1,2,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0
40,31,1,0,2,3,0,3,0,0,0,0,9,1,0,1,0,0,0,0,0,0,0,0,1
47,24,5,9,1,0,0,3,1,1,0,6,7,1,0,0,0,0,0,0,0,0,0,0,0
34,9,7,9,1,0,0,3,1,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0
29,16,5,0,2,1,0,4,0,0,0,0,8,1,0,1,0,0,0,0,0,0,0,0,1
26,17,1,0,1,1,0,3,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,1
38,29,1,0,2,1,0,3,0,0,0,4,7,1,0,1,1,0,0,0,0,0,0,0,1
36,29,0,0,2,1,0,2,0,0,0,6,6,0,0,1,0,0,0,0,0,0,0,0,1
48,39,1,0,3,1,0,3,0,0,0,0,8,1,0,2,0,0,0,0,0,0,0,0,1
48,32,8,0,2,2,0,3,0,0,0,0,8,1,0,1,0,0,0,0,0,0,0,0,1
29,6,5,9,1,0,0,3,1,1,0,6,7,1,0,0,0,0,0,0,0,0,0,0,0
37,24,5,0,1,3,0,3,0,0,0,5,8,1,0,0,0,0,0,0,0,0,0,0,0
29,15,6,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
44,12,7,16,1,0,0,3,1,2,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0
29,20,1,0,2,1,0,3,0,0,0,0,7,1,0,1,0,0,0,0,0,0,0,0,1
46,27,11,0,5,2,0,3,0,0,0,0,11,1,0,3,1,0,0,0,0,0,0,0,1
28,20,1,0,2,1,0,3,0,0,0,0,7,0,0,1,1,0,0,0,0,0,0,0,1
82,30,45,0,2,6,0,4,0,0,0,15,13,0,0,1,0,0,0,0,0,0,0,0,1
33,11,5,8,1,0,0,3,1,1,0,5,7,1,0,0,0,0,0,0,0,0,0,0,0
44,12,7,16,1,0,0,3,1,2,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0
23,9,6,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
43,11,7,16,1,0,0,3,1,2,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0
35,10,7,9,1,0,0,3,1,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0
48,40,1,0,2,4,0,3,0,0,0,2,10,0,0,1,0,0,0,0,0,0,0,0,1
39,25,6,0,2,1,0,3,0,0,0,0,7,1,0,1,0,0,0,0,0,0,0,0,1
46,37,1,0,2,1,0,3,0,0,0,11,7,1,0,1,0,0,0,0,0,0,0,0,1
37,14,5,9,1,0,0,3,1,1,0,6,7,1,0,0,0,0,0,0,0,0,0,0,0
38,25,6,0,2,1,0,3,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,1
23,10,5,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
15,7,0,0,1,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
21,13,0,0,1,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
50,42,1,0,2,4,0,3,0,0,0,2,10,0,0,1,0,0,0,0,0,0,0,0,1
69,51,10,0,3,5,0,3,0,0,0,4,12,1,0,2,0,0,0,0,0,0,0,0,1
39,7,7,16,1,0,0,3,1,2,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0
38,12,13,4,1,0,0,4,1,1,0,3,8,1,0,0,0,0,0,0,0,0,0,0,1
36,11,7,9,1,0,0,3,1,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0
14,6,0,0,1,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
45,13,7,16,1,0,0,3,1,2,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0
48,34,6,0,2,3,0,3,0,0,0,0,9,1,0,1,0,0,0,0,0,0,0,0,1
57,13,22,0,1,0,0,5,0,0,0,20,8,1,0,0,1,0,0,0,0,0,0,0,1
25,11,6,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
34,9,7,9,1,0,0,3,1,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0
42,19,5,9,1,0,0,3,1,1,0,6,7,1,0,0,0,0,0,0,0,0,0,0,0
18,10,0,0,1,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
41,25,8,0,2,1,0,3,0,0,0,0,7,1,0,1,0,0,0,0,0,0,0,0,1
42,10,7,16,1,0,0,3,1,2,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0
32,9,5,9,1,0,0,3,1,1,0,6,7,1,0,0,0,0,0,0,0,0,0,0,0
42,33,1,0,2,2,0,3,0,0,0,6,8,1,0,1,0,0,0,0,0,0,0,0,1
38,6,7,16,1,0,0,3,1,2,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0
21,7,6,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
92,14,11,58,1,2,3,3,1,1,0,36,12,1,0,0,0,0,0,0,0,0,0,0,1
26,18,0,0,2,0,0,2,0,0,0,0,5,1,0,1,1,1,0,0,0,0,0,0,1
55,17,30,0,1,1,0,3,0,0,0,3,6,1,0,0,1,0,0,0,0,0,0,0,1
17,9,0,0,1,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
41,27,6,0,2,2,0,3,0,0,0,0,8,1,0,1,0,0,0,0,0,0,0,0,1
50,42,1,0,2,4,0,3,0,0,0,2,10,0,0,1,0,0,0,0,0,0,0,0,1
20,5,7,0,1,0,0,3,0,0,0,2,5,1,0,0,0,0,0,0,0,0,0,0,1
46,32,6,0,2,2,0,3,0,0,0,0,8,1,0,1,0,0,0,0,0,0,0,0,1
25,17,0,0,1,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
40,31,1,0,2,0,0,3,0,0,0,0,6,1,0,1,0,0,0,0,0,0,0,0,1
35,20,7,0,2,1,0,3,0,0,0,3,7,1,0,0,0,0,0,0,0,0,0,0,1
29,20,1,0,2,0,0,3,0,0,0,0,6,1,0,1,0,0,0,0,0,0,0,0,1
24,15,1,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1
35,13,5,8,1,0,0,3,1,1,0,5,7,1,0,0,0,0,0,0,0,0,0,0,0
26,18,0,0,1,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
34,22,4,0,2,1,0,3,0,0,0,0,7,1,0,1,0,0,0,0,0,0,0,0,1
33,10,5,9,1,0,0,3,1,1,0,6,7,1,0,0,0,0,0,0,0,0,0,0,0
39,14,7,9,1,1,0,3,1,1,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0
18,10,0,0,1,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
33,8,7,9,1,0,0,3,1,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0
43,11,7,16,1,0,0,3,1,2,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0
45,13,7,16,2,0,0,3,1,2,0,1,10,1,0,1,0,0,0,0,0,0,0,0,0
18,10,0,0,1,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
37,12,7,9,1,0,0,3,1,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0
21,8,5,0,1,1,0,3,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0
41,9,7,16,1,0,0,3,1,2,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0
26,12,6,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
22,8,6,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
45,13,7,16,1,0,0,3,1,2,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0
43,34,1,0,2,2,0,3,0,0,0,6,8,1,0,1,0,0,0,0,0,0,0,0,1
26,12,6,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
44,12,7,16,2,0,0,3,1,2,0,1,10,1,0,1,0,0,0,0,0,0,0,0,0
25,11,6,0,1,1,0,3,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0
29,16,5,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
46,32,6,0,2,2,0,3,0,0,0,0,8,1,0,1,0,0,0,0,0,0,0,0,1
36,13,5,9,1,0,0,3,1,1,0,6,7,1,0,0,0,0,0,0,0,0,0,0,0
42,33,1,0,2,0,0,3,0,0,0,5,6,1,0,1,0,0,0,0,0,0,0,0,1
22,9,5,0,1,0,0,3,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0
38,31,0,0,2,1,0,2,0,0,0,7,6,0,0,1,0,0,0,0,0,0,0,0,1
27,14,5,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
39,7,7,16,1,0,0,3,1,2,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0
41,16,17,0,2,0,0,5,0,0,0,3,8,1,0,1,0,0,0,0,0,0,0,0,1
22,14,0,0,1,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
99,40,51,0,2,5,0,5,0,0,0,19,15,1,0,1,0,0,0,0,0,0,0,0,1
22,14,0,0,1,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
18,10,0,0,1,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
16,8,0,0,1,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
19,6,5,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1
44,12,7,16,1,0,0,3,1,2,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0
38,22,8,0,1,2,0,3,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,1
38,15,5,9,1,0,0,3,1,1,0,6,7,1,0,0,0,0,0,0,0,0,0,0,0
32,9,5,9,1,0,0,3,1,1,0,6,7,1,0,0,0,0,0,0,0,0,0,0,0
21,13,0,0,1,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
52,20,7,16,1,0,0,3,1,2,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0
42,28,6,0,2,2,0,3,0,0,0,0,8,1,0,1,0,0,0,0,0,0,0,0,1
19,11,0,0,1,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
37,14,5,9,1,0,0,3,1,1,0,6,7,1,0,0,0,0,0,0,0,0,0,0,0
66,43,16,0,2,3,0,5,0,0,0,0,11,0,0,1,0,0,0,0,0,0,0,0,1
